country,region,source,data_type,estimate_type,date,median_R_mean,median_R_highHPD,median_R_lowHPD,countryIso3
Italy,ITA,PCM-DPC,Confirmed cases,Cori_slidingWindow,2021-12-28,1.346506482289803,1.44419903210063,1.248813932478976,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_slidingWindow,2021-12-29,1.285066572683538,1.3744355329141167,1.1956976124529592,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_slidingWindow,2021-12-30,1.2315139873055985,1.3152498108296133,1.1477781637815836,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_slidingWindow,2021-12-31,1.1819393099385433,1.2601187250234798,1.103759894853607,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-02-25,2.2886550907919423,2.4710290007339926,2.106281180849892,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-02-26,2.2886550907919423,2.4710290007339926,2.106281180849892,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-02-27,2.2886550907919423,2.4710290007339926,2.106281180849892,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-02-28,2.2886550907919423,2.4710290007339926,2.106281180849892,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-02-29,2.2886550907919423,2.4710290007339926,2.106281180849892,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-03-01,2.2886550907919423,2.4710290007339926,2.106281180849892,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-03-02,1.9110519006788007,2.0744051202466722,1.7476986811109294,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-03-03,1.9110519006788007,2.0744051202466722,1.7476986811109294,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-03-04,1.844823623442242,1.980510826517192,1.7091364203672919,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-03-05,1.6643261284197401,1.773605953672443,1.5550463031670374,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-03-06,1.6643261284197401,1.773605953672443,1.5550463031670374,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-03-07,1.6643261284197401,1.773605953672443,1.5550463031670374,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-03-08,1.6643261284197401,1.773605953672443,1.5550463031670374,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-03-09,1.6643261284197401,1.773605953672443,1.5550463031670374,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-03-10,1.4689353718187816,1.5883676751308364,1.3495030685067269,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-03-11,1.1039536468794875,1.169342134685641,1.038565159073334,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-03-12,1.1039536468794875,1.169342134685641,1.038565159073334,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-03-13,1.1039536468794875,1.169342134685641,1.038565159073334,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-03-14,1.1039536468794875,1.169342134685641,1.038565159073334,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-03-15,1.1039536468794875,1.169342134685641,1.038565159073334,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-03-16,1.1039536468794875,1.169342134685641,1.038565159073334,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-03-17,1.1039536468794875,1.169342134685641,1.038565159073334,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-03-18,1.1039536468794875,1.169342134685641,1.038565159073334,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-03-19,1.1039536468794875,1.169342134685641,1.038565159073334,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-03-20,0.8732607603042887,0.9016575497683638,0.8448639708402136,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-03-21,0.8732607603042887,0.9016575497683638,0.8448639708402136,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-03-22,0.8732607603042887,0.9016575497683638,0.8448639708402136,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-03-23,0.8732607603042887,0.9016575497683638,0.8448639708402136,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-03-24,0.8732607603042887,0.9016575497683638,0.8448639708402136,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-03-25,0.8732607603042887,0.9016575497683638,0.8448639708402136,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-03-26,0.8732607603042887,0.9016575497683638,0.8448639708402136,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-03-27,0.8732607603042887,0.9016575497683638,0.8448639708402136,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-03-28,0.8732607603042887,0.9016575497683638,0.8448639708402136,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-03-29,0.8732607603042887,0.9016575497683638,0.8448639708402136,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-03-30,0.8732607603042887,0.9016575497683638,0.8448639708402136,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-03-31,0.8732607603042887,0.9016575497683638,0.8448639708402136,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-04-01,0.8732607603042887,0.9016575497683638,0.8448639708402136,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-04-02,0.8732607603042887,0.9016575497683638,0.8448639708402136,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-04-03,0.8732607603042887,0.9016575497683638,0.8448639708402136,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-04-04,0.8732607603042887,0.9016575497683638,0.8448639708402136,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-04-05,0.8732607603042887,0.9016575497683638,0.8448639708402136,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-04-06,0.8732607603042887,0.9016575497683638,0.8448639708402136,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-04-07,0.8807888086796309,0.9451677113250397,0.8164099060342221,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-04-08,0.8807888086796309,0.9451677113250397,0.8164099060342221,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-04-09,0.8807888086796309,0.9451677113250397,0.8164099060342221,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-04-10,0.8807888086796309,0.9451677113250397,0.8164099060342221,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-04-11,0.8807888086796309,0.9451677113250397,0.8164099060342221,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-04-12,0.781916170128945,0.8050443019570196,0.7587880383008704,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-04-13,0.781916170128945,0.8050443019570196,0.7587880383008704,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-04-14,0.781916170128945,0.8050443019570196,0.7587880383008704,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-04-15,0.781916170128945,0.8050443019570196,0.7587880383008704,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-04-16,0.781916170128945,0.8050443019570196,0.7587880383008704,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-04-17,0.781916170128945,0.8050443019570196,0.7587880383008704,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-04-18,0.781916170128945,0.8050443019570196,0.7587880383008704,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-04-19,0.781916170128945,0.8050443019570196,0.7587880383008704,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-04-20,0.781916170128945,0.8050443019570196,0.7587880383008704,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-04-21,0.781916170128945,0.8050443019570196,0.7587880383008704,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-04-22,0.781916170128945,0.8050443019570196,0.7587880383008704,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-04-23,0.781916170128945,0.8050443019570196,0.7587880383008704,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-04-24,0.781916170128945,0.8050443019570196,0.7587880383008704,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-04-25,0.781916170128945,0.8050443019570196,0.7587880383008704,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-04-26,0.781916170128945,0.8050443019570196,0.7587880383008704,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-04-27,0.781916170128945,0.8050443019570196,0.7587880383008704,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-04-28,0.781916170128945,0.8050443019570196,0.7587880383008704,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-04-29,0.781916170128945,0.8050443019570196,0.7587880383008704,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-04-30,0.781916170128945,0.8050443019570196,0.7587880383008704,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-05-01,0.781916170128945,0.8050443019570196,0.7587880383008704,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-05-02,0.781916170128945,0.8050443019570196,0.7587880383008704,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-05-03,0.781916170128945,0.8050443019570196,0.7587880383008704,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-05-04,0.7966885145353182,0.8600554103470414,0.733321618723595,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-05-05,0.7966885145353182,0.8600554103470414,0.733321618723595,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-05-06,0.7966885145353182,0.8600554103470414,0.733321618723595,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-05-07,0.7966885145353182,0.8600554103470414,0.733321618723595,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-05-08,0.7966885145353182,0.8600554103470414,0.733321618723595,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-05-09,0.7966885145353182,0.8600554103470414,0.733321618723595,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-05-10,0.7966885145353182,0.8600554103470414,0.733321618723595,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-05-11,0.7966885145353182,0.8600554103470414,0.733321618723595,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-05-12,0.7966885145353182,0.8600554103470414,0.733321618723595,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-05-13,0.7966885145353182,0.8600554103470414,0.733321618723595,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-05-14,0.7966885145353182,0.8600554103470414,0.733321618723595,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-05-15,0.7966885145353182,0.8600554103470414,0.733321618723595,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-05-16,0.7960528201104388,0.8738982586593108,0.7182073815615667,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-05-17,0.7960528201104388,0.8738982586593108,0.7182073815615667,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-05-18,0.9486801209065346,0.9679552604527749,0.9294049813602944,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-05-19,0.9486801209065346,0.9679552604527749,0.9294049813602944,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-05-20,0.9486801209065346,0.9679552604527749,0.9294049813602944,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-05-21,0.9486801209065346,0.9679552604527749,0.9294049813602944,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-05-22,0.9486801209065346,0.9679552604527749,0.9294049813602944,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-05-23,0.9486801209065346,0.9679552604527749,0.9294049813602944,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-05-24,0.9486801209065346,0.9679552604527749,0.9294049813602944,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-05-25,0.9486801209065346,0.9679552604527749,0.9294049813602944,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-05-26,0.9486801209065346,0.9679552604527749,0.9294049813602944,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-05-27,0.9486801209065346,0.9679552604527749,0.9294049813602944,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-05-28,0.9486801209065346,0.9679552604527749,0.9294049813602944,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-05-29,0.9486801209065346,0.9679552604527749,0.9294049813602944,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-05-30,0.9486801209065346,0.9679552604527749,0.9294049813602944,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-05-31,0.9486801209065346,0.9679552604527749,0.9294049813602944,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-06-01,0.9486801209065346,0.9679552604527749,0.9294049813602944,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-06-02,0.9486801209065346,0.9679552604527749,0.9294049813602944,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-06-03,0.9486801209065346,0.9679552604527749,0.9294049813602944,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-06-04,0.9486801209065346,0.9679552604527749,0.9294049813602944,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-06-05,0.9486801209065346,0.9679552604527749,0.9294049813602944,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-06-06,0.9486801209065346,0.9679552604527749,0.9294049813602944,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-06-07,0.9486801209065346,0.9679552604527749,0.9294049813602944,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-06-08,0.9486801209065346,0.9679552604527749,0.9294049813602944,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-06-09,0.9486801209065346,0.9679552604527749,0.9294049813602944,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-06-10,0.9486801209065346,0.9679552604527749,0.9294049813602944,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-06-11,0.9486801209065346,0.9679552604527749,0.9294049813602944,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-06-12,0.9486801209065346,0.9679552604527749,0.9294049813602944,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-06-13,0.9486801209065346,0.9679552604527749,0.9294049813602944,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-06-14,0.9486801209065346,0.9679552604527749,0.9294049813602944,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-06-15,0.9486801209065346,0.9679552604527749,0.9294049813602944,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-06-16,0.9486801209065346,0.9679552604527749,0.9294049813602944,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-06-17,0.9486801209065346,0.9679552604527749,0.9294049813602944,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-06-18,0.9486801209065346,0.9679552604527749,0.9294049813602944,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-06-19,0.9486801209065346,0.9679552604527749,0.9294049813602944,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-06-20,0.9486801209065346,0.9679552604527749,0.9294049813602944,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-06-21,0.9486801209065346,0.9679552604527749,0.9294049813602944,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-06-22,0.9486801209065346,0.9679552604527749,0.9294049813602944,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-06-23,0.9486801209065346,0.9679552604527749,0.9294049813602944,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-06-24,0.9486801209065346,0.9679552604527749,0.9294049813602944,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-06-25,0.9486801209065346,0.9679552604527749,0.9294049813602944,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-06-26,0.9486801209065346,0.9679552604527749,0.9294049813602944,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-06-27,0.9486801209065346,0.9679552604527749,0.9294049813602944,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-06-28,0.9486801209065346,0.9679552604527749,0.9294049813602944,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-06-29,0.9486801209065346,0.9679552604527749,0.9294049813602944,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-06-30,0.9486801209065346,0.9679552604527749,0.9294049813602944,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-07-01,0.9486801209065346,0.9679552604527749,0.9294049813602944,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-07-02,0.9486801209065346,0.9679552604527749,0.9294049813602944,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-07-03,0.9486801209065346,0.9679552604527749,0.9294049813602944,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-07-04,0.9486801209065346,0.9679552604527749,0.9294049813602944,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-07-05,0.9486801209065346,0.9679552604527749,0.9294049813602944,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-07-06,0.9486801209065346,0.9679552604527749,0.9294049813602944,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-07-07,0.9486801209065346,0.9679552604527749,0.9294049813602944,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-07-08,0.9486801209065346,0.9679552604527749,0.9294049813602944,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-07-09,0.9486801209065346,0.9679552604527749,0.9294049813602944,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-07-10,0.9486801209065346,0.9679552604527749,0.9294049813602944,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-07-11,0.9486801209065346,0.9679552604527749,0.9294049813602944,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-07-12,0.9486801209065346,0.9679552604527749,0.9294049813602944,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-07-13,0.9486801209065346,0.9679552604527749,0.9294049813602944,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-07-14,0.9486801209065346,0.9679552604527749,0.9294049813602944,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-07-15,0.9486801209065346,0.9679552604527749,0.9294049813602944,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-07-16,0.9486801209065346,0.9679552604527749,0.9294049813602944,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-07-17,0.9486801209065346,0.9679552604527749,0.9294049813602944,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-07-18,0.9486801209065346,0.9679552604527749,0.9294049813602944,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-07-19,0.9486801209065346,0.9679552604527749,0.9294049813602944,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-07-20,0.9486801209065346,0.9679552604527749,0.9294049813602944,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-07-21,0.9486801209065346,0.9679552604527749,0.9294049813602944,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-07-22,0.9486801209065346,0.9679552604527749,0.9294049813602944,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-07-23,0.9486801209065346,0.9679552604527749,0.9294049813602944,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-07-24,0.9486801209065346,0.9679552604527749,0.9294049813602944,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-07-25,0.9486801209065346,0.9679552604527749,0.9294049813602944,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-07-26,0.9486801209065346,0.9679552604527749,0.9294049813602944,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-07-27,1.224675000898575,1.2981824950775551,1.1511675067195948,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-07-28,1.224675000898575,1.2981824950775551,1.1511675067195948,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-07-29,1.224675000898575,1.2981824950775551,1.1511675067195948,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-07-30,1.224675000898575,1.2981824950775551,1.1511675067195948,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-07-31,1.224675000898575,1.2981824950775551,1.1511675067195948,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-08-01,1.385586323161353,1.43329726276807,1.337875383554636,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-08-02,1.385586323161353,1.43329726276807,1.337875383554636,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-08-03,1.385586323161353,1.43329726276807,1.337875383554636,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-08-04,1.385586323161353,1.43329726276807,1.337875383554636,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-08-05,1.385586323161353,1.43329726276807,1.337875383554636,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-08-06,1.385586323161353,1.43329726276807,1.337875383554636,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-08-07,1.385586323161353,1.43329726276807,1.337875383554636,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-08-08,1.385586323161353,1.43329726276807,1.337875383554636,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-08-09,1.385586323161353,1.43329726276807,1.337875383554636,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-08-10,1.385586323161353,1.43329726276807,1.337875383554636,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-08-11,1.385586323161353,1.43329726276807,1.337875383554636,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-08-12,1.385586323161353,1.43329726276807,1.337875383554636,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-08-13,1.385586323161353,1.43329726276807,1.337875383554636,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-08-14,1.385586323161353,1.43329726276807,1.337875383554636,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-08-15,1.385586323161353,1.43329726276807,1.337875383554636,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-08-16,1.385586323161353,1.43329726276807,1.337875383554636,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-08-17,1.0619879701700055,1.0848552037870696,1.0391207365529413,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-08-18,1.0619879701700055,1.0848552037870696,1.0391207365529413,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-08-19,1.0619879701700055,1.0848552037870696,1.0391207365529413,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-08-20,1.0619879701700055,1.0848552037870696,1.0391207365529413,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-08-21,1.0619879701700055,1.0848552037870696,1.0391207365529413,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-08-22,1.0619879701700055,1.0848552037870696,1.0391207365529413,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-08-23,1.0619879701700055,1.0848552037870696,1.0391207365529413,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-08-24,1.0619879701700055,1.0848552037870696,1.0391207365529413,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-08-25,1.0619879701700055,1.0848552037870696,1.0391207365529413,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-08-26,1.0619879701700055,1.0848552037870696,1.0391207365529413,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-08-27,1.0619879701700055,1.0848552037870696,1.0391207365529413,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-08-28,1.0619879701700055,1.0848552037870696,1.0391207365529413,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-08-29,1.0619879701700055,1.0848552037870696,1.0391207365529413,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-08-30,1.0619879701700055,1.0848552037870696,1.0391207365529413,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-08-31,1.0619879701700055,1.0848552037870696,1.0391207365529413,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-09-01,1.0619879701700055,1.0848552037870696,1.0391207365529413,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-09-02,1.0619879701700055,1.0848552037870696,1.0391207365529413,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-09-03,1.0619879701700055,1.0848552037870696,1.0391207365529413,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-09-04,1.0619879701700055,1.0848552037870696,1.0391207365529413,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-09-05,1.0619879701700055,1.0848552037870696,1.0391207365529413,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-09-06,1.0619879701700055,1.0848552037870696,1.0391207365529413,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-09-07,1.089795546604891,1.136128060136721,1.043463033073061,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-09-08,1.089795546604891,1.136128060136721,1.043463033073061,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-09-09,1.089795546604891,1.136128060136721,1.043463033073061,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-09-10,1.089795546604891,1.136128060136721,1.043463033073061,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-09-11,1.089795546604891,1.136128060136721,1.043463033073061,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-09-12,1.089795546604891,1.136128060136721,1.043463033073061,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-09-13,1.089795546604891,1.136128060136721,1.043463033073061,ITA
Italy,ITA,PCM-DPC,Confirmed cases,Cori_step,2020-09-14,1.089795546604891,1.136128060136721,1.043463033073061,ITA
